PRN,Toc,af0,af1,af2,IODE,Crs,Delta_n,M0,Cuc,e,Cus,Asqrt,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_DOT,IDOT,codeL2,GPS_Week,L2Pdata,accuracy,health,TGD,IODC,ttx,Fit_interval
6,374418,0.000572956632823,4.32009983342e-12,0,22,-27.03125,4.11159983606e-09,-0.365691674126,-1.54599547386e-06,0.00290490104817,1.27591192722e-06,5153.61236191,374400,-5.77419996262e-08,-2.14641302217,-5.58793544769e-09,0.988630665053,366.125,-0.835095604467,-8.24320050525e-09,6.07168148133e-11,1,2249,0,2,0,3.72529029846e-09,22,367218,4
7,374418,0.000240075401962,-7.04858393874e-12,0,59,9.34375,5.02949521295e-09,-1.19761357583,5.5693089962e-07,0.0167378970655,6.22868537903e-06,5153.58077621,374400,3.85567545891e-07,0.990391472752,2.71946191788e-07,0.950313436346,251.21875,-2.22469117484,-8.13283876538e-09,-1.94293807403e-10,1,2249,0,2,0,-1.11758708954e-08,59,367218,4
8,374418,-0.000108732841909,-1.81898940355e-12,0,20,114.03125,4.29660754238e-09,1.62517955591,6.02006912231e-06,0.00833184365183,6.9122761488e-06,5153.66699028,374400,-2.04890966415e-08,3.05649575052,1.41561031342e-07,0.960388329332,245,0.215171190309,-8.07497921244e-09,-2.32152527228e-11,1,2249,0,2,0,5.12227416039e-09,20,369679,4
9,374418,-0.000217282213271,7.04858393874e-12,0,77,-27.0625,4.60983487527e-09,1.95181642291,-1.42492353916e-06,0.00249181024265,9.53860580921e-06,5153.66862488,374400,-1.67638063431e-08,-0.0810106100742,-3.72529029846e-09,0.9560205036,188.5,1.97122217752,-7.86961351528e-09,4.10374236591e-10,1,2249,0,2,0,1.39698386192e-09,77,367218,4
10,374418,-2.49096192419e-05,-1.5916157281e-12,0,57,-130.53125,4.04838291711e-09,-2.69664119706,-6.82286918163e-06,0.00846487213858,7.16559588909e-06,5153.69165993,374400,4.842877388e-08,-1.10890431256,-1.56462192535e-07,0.977149841962,250.78125,-2.44181990607,-7.73960810003e-09,1.35719938994e-11,1,2249,0,2,0,2.32830643654e-09,57,367274,4
11,374418,-0.000105598010123,-1.0231815395e-11,0,163,-31.9375,4.70555314803e-09,0.873083928227,-1.79186463356e-06,0.000760577735491,7.48783349991e-07,5153.70656776,374400,-1.67638063431e-08,-2.10281382387,2.421438694e-08,0.964713584147,368.125,-2.69519428916,-8.48321050262e-09,2.32152527228e-11,1,2249,0,2,0,-8.84756445885e-09,931,369588,4
12,374418,-0.000340952072293,-4.54747350886e-12,0,102,60.4375,4.20553232016e-09,-2.00240617232,3.12179327011e-06,0.00891604239587,9.98191535473e-06,5153.65900612,374400,1.35973095894e-07,2.10523894413,-5.58793544769e-09,0.966126865416,188.09375,1.33518996299,-7.62138889001e-09,-5.0644966709e-10,1,2249,0,4,0,-1.25728547573e-08,102,367218,4
13,374418,0.000476910732686,6.13908923697e-12,0,117,-24.84375,4.42804158856e-09,1.15833589752,-1.17346644402e-06,0.0067670182325,9.35606658459e-06,5153.6654892,374400,-7.07805156708e-08,0.0775931734614,1.17346644402e-07,0.96990436713,205.21875,0.935017074208,-7.8385407924e-09,4.01088135502e-10,1,2249,0,2,0,-1.11758708954e-08,117,367251,4
14,374418,-2.59266234934e-05,8.98126018001e-12,0,73,51.21875,4.53054585828e-09,-1.9496073025,2.59466469288e-06,0.00266603752971,9.52742993832e-06,5153.66576576,374400,-4.09781932831e-08,2.06814486855,-3.53902578354e-08,0.949461571834,191.90625,-3.07864476326,-7.84711257802e-09,-4.26803492364e-10,1,2249,0,2,0,-7.91624188423e-09,73,367218,4
15,374418,1.38995237648e-05,3.29691829393e-12,0,65,-47.46875,5.26450500205e-09,0.64756260421,-2.20350921154e-06,0.0147333843633,1.00824981928e-05,5153.67673874,374400,-1.35973095894e-07,-0.196694319919,1.00582838059e-07,0.93220888007,174.84375,1.17904519699,-8.42677958062e-09,3.10012913282e-10,1,2249,0,2,0,-1.07102096081e-08,65,367252,4
16,374418,-0.000519840512425,1.70530256582e-12,0,101,46.1875,4.17731685916e-09,2.4321434359,2.27987766266e-06,0.0133930498269,9.75839793682e-06,5153.79101372,374400,-5.96046447754e-08,2.12359071308,-2.01165676117e-07,0.965885165017,195.21875,0.763161540879,-7.65817613663e-09,-4.28589281035e-10,1,2249,0,2.82842707634,0,-1.02445483208e-08,101,367253,4
17,374418,0.000700356438756,2.38742359215e-12,0,15,117.71875,3.97695137027e-09,1.5801726369,6.00330531597e-06,0.0136593915522,5.58979809284e-06,5153.7202568,374400,1.95577740669e-07,-3.13926818648,-3.70666384697e-07,0.975902947144,275.59375,-1.41930608336,-7.88568561331e-09,2.1108022091e-10,1,2249,0,2,0,-1.11758708954e-08,15,367218,4
18,374418,-0.000142768956721,-1.5916157281e-11,0,143,-7.03125,4.43197032364e-09,-0.483954608023,-3.98606061935e-07,0.00297084217891,1.10827386379e-06,5153.69241715,374400,9.31322574615e-08,-2.13565201036,4.09781932831e-08,0.973248106319,363,-3.11177514131,-8.32391815317e-09,8.78608026122e-11,1,2249,0,2,0,-8.38190317154e-09,399,367254,4
19,374418,0.00027838582173,5.11590769747e-12,0,98,129.125,3.97838000121e-09,-2.560672532,6.94021582603e-06,0.00910333706997,5.00492751598e-06,5153.61288261,374400,-2.421438694e-08,-3.0946743692,8.94069671631e-08,0.974908846032,286.9375,2.24058987594,-7.86425614926e-09,2.35724104569e-10,1,2249,0,2.8,0,-1.53668224812e-08,98,367218,4
20,374418,0.000450402963907,-2.38742359215e-12,0,18,-140.71875,4.89270380075e-09,0.279310165132,-7.23823904991e-06,0.00445412029512,6.23799860477e-06,5153.75370979,374400,5.02914190292e-08,-1.27219956465,3.91155481338e-08,0.946818961005,253.46875,-2.91397325343,-8.32784688825e-09,-4.75019786481e-11,1,2249,0,2.8,0,-8.38190317154e-09,18,367536,4
21,374418,0.000154030043632,2.27373675443e-13,0,33,7.25,4.57090468224e-09,1.56391754701,1.210719347e-07,0.0248558361782,1.80676579475e-07,5153.65624046,374400,4.3585896492e-07,-2.23898925484,1.26659870148e-07,0.961429909449,369.78125,-0.814771169484,-8.17819779762e-09,-1.31791203918e-10,1,2249,0,2,0,-1.02445483208e-08,33,372546,4
22,374418,0.000428066123277,7.73070496507e-12,0,82,-26.71875,4.49161566525e-09,1.36515840307,-1.54040753841e-06,0.0139351480175,9.94279980659e-06,5153.59875298,374400,-3.25962901115e-07,0.0233128445364,-2.30967998505e-07,0.96273134039,194.1875,-1.82736416496,-7.97318925819e-09,4.14660129402e-10,1,2249,0,2,63,-7.91624188423e-09,82,373896,4
23,374418,6.3800252974e-06,1.5916157281e-12,0,197,-128.46875,4.21803284086e-09,-1.51300742292,-6.6515058279e-06,0.0030028866604,6.59748911858e-06,5153.65117264,374400,2.421438694e-08,-1.13561389195,-2.98023223877e-08,0.972253446373,259.21875,-3.0986853424,-7.90818655057e-09,1.39291516337e-11,1,2249,0,2,0,-8.38190317154e-09,709,367255,4
24,374418,-7.5850635767e-05,-1.5916157281e-11,0,79,12.1875,5.60666211141e-09,-0.326529025062,7.52508640289e-07,0.0137267778628,6.23427331448e-06,5153.6503849,374400,1.86264514923e-08,0.901414551054,1.82539224625e-07,0.93394349861,243.96875,0.88533453296,-8.63607401286e-09,-2.32152527228e-11,1,2249,0,2,0,2.32830643654e-09,79,371779,4
25,374418,0.000420529861003,3.18323145621e-12,0,8,39.3125,4.44697094847e-09,-2.09453538258,2.02469527721e-06,0.0111520618666,9.62801277637e-06,5153.77655411,374400,7.82310962677e-08,2.02407510363,-1.17346644402e-07,0.953713844593,188.25,1.03034042419,-7.71496421637e-09,-4.77877048354e-10,1,2249,0,2,0,5.58793544769e-09,8,367218,4
26,374418,0.000241535250097,3.41060513165e-13,0,80,26.28125,4.9798502879e-09,-2.87782589357,1.35786831379e-06,0.00786049943417,9.436160326e-06,5153.64090538,374400,-3.35276126862e-08,1.97025547979,-2.60770320892e-08,0.934475683337,185.40625,0.448282377629,-8.06569311135e-09,-4.41804117201e-10,1,2249,0,2,0,6.98491930962e-09,80,367256,4
27,374418,0.000101198907942,-8.98126018001e-12,0,56,107.53125,4.12410035676e-09,1.63130753981,5.58979809284e-06,0.0113399795955,7.00354576111e-06,5153.67269325,374400,-2.10478901863e-07,3.07897472151,1.210719347e-07,0.969250014114,248.59375,0.698500446204,-8.06319300721e-09,3.42871424828e-11,1,2249,0,2,0,1.86264514923e-09,56,367257,4
28,374418,1.44252553582e-05,1.5120349417e-11,0,202,8.8125,4.80841457548e-09,-2.78587764189,4.67523932457e-07,0.00102298648562,6.43730163574e-06,5153.61364365,374400,9.31322574616e-09,0.951884336798,3.16649675369e-08,0.961502373633,256.71875,1.67928090266,-8.04247785863e-09,-6.28597612185e-11,1,2249,0,2,63,-1.39698386192e-09,202,372882,4
29,374418,-0.000586380716413,-2.04636307899e-12,0,92,124.59375,3.92552065655e-09,1.65910948306,6.45965337753e-06,0.00219182996079,6.40563666821e-06,5153.58686447,374400,5.58793544769e-09,-3.12542489991,9.31322574616e-09,0.978110306197,263.9375,2.3942238254,-7.88747140199e-09,1.55006456641e-10,1,2249,0,2.82842707634,0,-1.02445483208e-08,92,367258,4
30,374418,-0.000530124176294,1.25055521494e-12,0,94,10.0625,5.33022202514e-09,-1.34726745185,3.85567545891e-07,0.00612559448928,6.25289976597e-06,5153.62747192,374400,1.15483999252e-07,0.998009267549,-1.06170773506e-07,0.935438973931,243.40625,-2.65250074541,-8.22641409174e-09,-1.18933525487e-10,1,2249,0,2,0,3.72529029846e-09,94,369336,4
31,374418,-0.000209374818951,-1.0231815395e-12,0,26,5.71875,4.96342103212e-09,-1.79395110579,2.03028321266e-07,0.0107809593901,6.17653131485e-06,5153.64709473,374400,8.94069671631e-08,1.00994850772,-1.08033418655e-07,0.954411039165,256.40625,0.501710281744,-8.0703361619e-09,1.8215044444e-11,1,2249,0,2,0,-1.35041773319e-08,26,373746,4
32,374418,-0.000397683586925,-1.15960574476e-11,0,10,-33.0625,4.39589739249e-09,2.30543540508,-1.82539224625e-06,0.00662731332704,9.93348658085e-06,5153.71228599,374400,-1.11758708954e-08,-0.0682739391065,-1.89989805222e-07,0.959696553408,188.03125,-2.2559294439,-7.71675000504e-09,4.15017287136e-10,1,2249,0,2,0,4.65661287308e-10,10,370939,4
3,381602,-0.000362451188266,4.66116034659e-12,0,24,-119.15625,4.13338645785e-09,-0.705191145927,-6.17653131485e-06,0.00446660572197,7.05942511559e-06,5153.7270546,381584,-3.72529029846e-09,-1.10628654061,7.63684511185e-08,0.977395989632,255.9375,1.01486961639,-7.93783064251e-09,-2.0000833115e-11,1,2249,0,2,0,1.86264514923e-09,24,381432,4
5,381602,-0.000116110779345,-1.47792889038e-12,0,6,-145.75,4.36446751188e-09,3.02289372768,-7.60890543461e-06,0.00576720386743,7.43381679058e-06,5153.62039185,381584,2.421438694e-08,-1.15155169978,-9.12696123123e-08,0.964401896284,238.25,1.13171887842,-7.91104381244e-09,-1.03575742917e-11,1,2249,0,2,0,-1.11758708954e-08,6,376296,4
8,381602,-0.000108749140054,-1.81898940355e-12,0,70,120.71875,4.24696261733e-09,2.67308931171,6.31622970104e-06,0.00833286857233,7.40401446819e-06,5153.66516304,381584,-1.39698386192e-07,3.05643747371,-4.842877388e-08,0.960389098827,236.125,0.215111248704,-7.91925844033e-09,8.89322758148e-11,1,2249,0,2,0,5.12227416039e-09,70,376423,4
9,381602,-0.000217231921852,7.04858393874e-12,0,0,-22.90625,4.67733768703e-09,2.99939279284,-1.04494392872e-06,0.00249097053893,1.01868063211e-05,5153.67068672,381584,2.79396772385e-08,-0.08106754392,2.60770320892e-08,0.956023587431,182.09375,1.97149649222,-7.88961434839e-09,4.60733477113e-10,1,2249,0,2,0,1.39698386192e-09,0,376458,4
12,381602,-0.000340984668583,-4.54747350886e-12,0,8,62.875,4.27267797419e-09,-0.954431366412,3.2801181078e-06,0.00891647511162,9.68389213085e-06,5153.66109467,381584,-7.82310962677e-08,2.10518354489,1.26659870148e-07,0.966121958789,197.4375,1.33506897821,-7.87532803902e-09,-5.41808282776e-10,1,2249,0,2,0,-1.25728547573e-08,8,378683,4
16,381602,-0.000519828405231,1.70530256582e-12,0,21,41.375,4.16874507354e-09,-2.8032293776,2.06008553505e-06,0.0133940038504,1.00787729025e-05,5153.78910446,381584,3.16649675369e-08,2.12353636275,-1.04308128357e-07,0.965882363529,187.625,0.763122998839,-7.57102964949e-09,-4.45375694543e-10,1,2249,0,2,0,-1.02445483208e-08,21,374478,4
19,381602,0.000278421677649,5.11590769747e-12,0,35,115.5,3.9876661023e-09,-1.51303713479,6.14672899246e-06,0.00910386850592,6.04055821896e-06,5153.60868263,381584,-1.22934579849e-07,-3.09473133523,4.09781932831e-08,0.974910164122,275.21875,2.24083553061,-7.95783147562e-09,2.48581783001e-10,1,2249,0,2,0,-1.53668224812e-08,35,374418,4
29,381602,-0.000586397945881,-2.04636307899e-12,0,1,132.0625,3.95230748661e-09,2.70705953347,6.82286918163e-06,0.00219263951294,6.13555312157e-06,5153.5858078,381584,-1.86264514923e-09,-3.1254814256,-2.23517417908e-08,0.97811133024,270.25,2.39416922344,-7.88497129785e-09,1.28576784311e-10,1,2249,0,2,0,-1.02445483208e-08,1,381438,4
30,381602,-0.00053011579439,1.25055521494e-12,0,5,7.71875,5.45701302078e-09,-0.29931211738,2.84984707832e-07,0.00612607295625,5.99585473537e-06,5153.6287384,381584,-3.72529029846e-09,0.99794985552,1.09896063805e-07,0.93543682783,247.625,-2.65257519184,-8.46785272006e-09,-1.89650756858e-10,1,2249,0,2,0,3.72529029846e-09,5,379848,4
1,381618,0.000211956910789,-4.2064129957e-12,0,27,-2.34375,4.03838250055e-09,0.444560544337,-2.19792127609e-07,0.0123635014752,1.88127160072e-06,5153.65448952,381600,-7.07805156708e-08,-2.1381641172,9.87201929092e-08,0.989376788383,358.40625,0.938280799093,-8.31106047474e-09,1.4643467102e-11,1,2249,0,2,0,4.65661287308e-09,27,378649,4
2,381618,-0.000620481558144,2.6147972676e-12,0,88,-1.4375,4.68590947265e-09,-0.549545457357,-1.13621354103e-07,0.0200146381976,1.34855508804e-06,5153.68419266,381600,-3.22237610817e-07,-2.23497241827,5.96046447754e-08,0.967097488155,361.90625,-1.32659916383,-8.78072289521e-09,2.56082095419e-10,1,2249,0,2,0,-1.76951289177e-08,88,374423,4
3,381618,-0.000362451188266,4.66116034659e-12,0,173,-119.15625,4.13338645785e-09,-0.702857117186,-6.17653131485e-06,0.00446660525631,7.05942511559e-06,5153.72705269,381600,-3.72529029846e-09,-1.1062866869,7.63684511185e-08,0.977395991095,255.9375,1.0148692609,-7.93783064251e-09,-2.0000833115e-11,1,2249,0,2,0,1.862645e-09,173,378030,4
4,381618,-2.63499096036e-05,8.18545231596e-12,0,47,-23.75,4.54876090272e-09,2.22434120241,-1.15856528282e-06,0.00232095248066,1.01886689663e-05,5153.71135521,381600,-6.51925802231e-08,-0.0252034920666,5.21540641785e-08,0.962805121201,187.03125,-3.04030061979,-7.85997025645e-09,4.61804950315e-10,1,2249,0,2,0,-4.65661287308e-09,559,374418,4
5,381618,-0.000116109382361,-1.47792889038e-12,0,94,-145.75,4.36375319641e-09,3.02522778714,-7.60890543461e-06,0.00576720142271,7.43381679058e-06,5153.62039185,381600,2.421438694e-08,-1.15155183144,-9.12696123123e-08,0.96440189921,238.25,1.1317186107,-7.91068665471e-09,-9.64325882329e-12,1,2249,0,2.8,0,-1.11758708954e-08,94,374418,4
6,381618,0.000572987832129,4.32009983342e-12,0,23,-19.34375,4.05338312539e-09,0.684672161858,-9.42498445511e-07,0.00290374702308,1.54785811901e-06,5153.61007881,381600,-4.65661287308e-08,-2.14647245322,-1.06170773506e-07,0.988631515008,360.71875,-0.835243632758,-8.16498296146e-09,9.75040614355e-11,1,2249,0,2,0,3.72529029846e-09,23,374418,4
7,381618,0.000240024644882,-7.04858393874e-12,0,60,10.375,5.24843290401e-09,-0.14734882183,6.48200511932e-07,0.0167382623767,6.13182783127e-06,5153.58176422,381600,-7.07805156708e-08,0.990330653395,1.67638063431e-07,0.950310235481,255.09375,-2.22471383105,-8.57714298672e-09,-1.57506560781e-10,1,2249,0,2,0,-1.11758708954e-08,60,374418,4
8,381618,-0.000108745880425,-1.81898940355e-12,0,35,120.71875,4.24696261733e-09,2.6754221394,6.31622970104e-06,0.00833286636043,7.40401446819e-06,5153.66516304,381600,-1.39698386192e-07,3.05643732449,-4.842877388e-08,0.960389107604,236.125,0.215112167417,-7.91925844033e-09,8.89322758148e-11,1,2249,0,2,0,5.12227416039e-09,35,374473,4
9,381618,-0.00021723145619,7.04858393874e-12,0,104,-22.90625,4.67769484477e-09,3.00172344078,-1.04494392872e-06,0.00249096774496,1.01868063211e-05,5153.67068863,381600,2.79396772385e-08,-0.0810676668051,2.60770320892e-08,0.956023596209,182.09375,1.97149957458,-7.88997150613e-09,4.61447792581e-10,1,2249,0,2,0,1.39698386192e-09,104,374418,4
10,381618,-2.49207951128e-05,-1.5916157281e-12,0,58,-136.90625,4.0169530365e-09,-1.6464658215,-7.10599124432e-06,0.00846537388861,6.82286918163e-06,5153.69122887,381600,1.28522515297e-07,-1.1089604418,-4.842877388e-08,0.977150301318,253.5,-2.44182795797,-7.76175187955e-09,8.10748056625e-11,1,2249,0,2,0,2.32830643654e-09,58,374474,4
11,381618,-0.000105671584606,-1.0231815395e-11,0,164,-31.84375,4.57947646786e-09,1.92242556337,-1.60187482834e-06,0.000760899973102,7.35744833946e-07,5153.70781517,381600,-9.12696123123e-08,-2.10287514062,4.28408384323e-08,0.964713973283,362.25,-2.69437468199,-8.45356641069e-09,7.78603860548e-11,1,2249,0,2,0,-8.84756445885e-09,932,374418,4
13,381618,0.000476954970509,6.13908923697e-12,0,118,-17.5,4.41196949052e-09,2.20871629228,-9.72300767899e-07,0.00676728680264,9.58144664764e-06,5153.66296387,381600,-7.45058059692e-08,0.077536750174,-1.00582838059e-07,0.969908360896,198.90625,0.934822896703,-7.65281877062e-09,4.91449042254e-10,1,2249,0,2,0,-1.11758708954e-08,118,374562,4
14,381618,-2.58614309132e-05,9.09494701773e-12,0,74,42.1875,4.58269088747e-09,-0.899457608465,2.10665166378e-06,0.00266668770928,9.40635800362e-06,5153.66575623,381600,1.08033418655e-07,2.06808894265,-1.26659870148e-07,0.949458009629,195.84375,-3.078608025,-7.90068623815e-09,-5.54665961207e-10,1,2249,0,2,0,-7.91624188423e-09,74,374418,4
15,381618,1.39232724905e-05,3.29691829393e-12,0,66,-52.0625,5.17450125303e-09,1.69771742285,-2.84798443317e-06,0.0147340132389,1.03320926428e-05,5153.67793655,381600,-2.64495611191e-07,-0.196755496228,-2.64495611191e-07,0.932212733396,168.75,1.17907444073,-8.13319592311e-09,4.94306304127e-10,1,2249,0,2,0,-1.07102096081e-08,66,377676,4
17,381618,0.000700374133885,2.38742359215e-12,0,17,120.34375,3.83873132714e-09,2.63030914565,6.29760324955e-06,0.0136590641923,5.72763383388e-06,5153.7208271,381600,1.52736902237e-07,-3.13932244172,1.49011611938e-08,0.975904946952,272.875,-1.41929531336,-7.59031616713e-09,5.6430922003e-11,1,2249,0,2,0,-1.11758708954e-08,17,374418,4
18,381618,-0.000142883043736,-1.5916157281e-11,0,144,-8.9375,4.40518349357e-09,0.56626995816,-4.842877388e-07,0.00297226360999,6.68689608574e-07,5153.69508743,381600,1.67638063431e-08,-2.13571221968,6.89178705216e-08,0.973248404754,373.53125,-3.11183208247,-8.39177812267e-09,8.14319633967e-11,1,2249,0,2,0,-8.38190317154e-09,400,374476,4
20,381618,0.000450385734439,-2.38742359215e-12,0,56,-134.125,4.78091342995e-09,1.32922800421,-7.08550214768e-06,0.00445484381635,6.42985105515e-06,5153.75596046,381600,-2.23517417908e-08,-1.27225905422,5.58793544769e-08,0.946818548462,247.375,-2.91375749495,-8.28713090655e-09,-9.67897459671e-11,1,2249,0,2.8,0,-8.38190317154e-09,56,374418,4
21,381618,0.000154031906277,2.27373675443e-13,0,36,21.96875,4.57590489052e-09,2.61404549623,1.03563070297e-06,0.0248557744781,4.86150383949e-07,5153.65880013,381600,3.53902578354e-07,-2.2390486815,3.8743019104e-07,0.961429128251,367.09375,-0.814708477592,-8.15783980677e-09,5.00020827875e-12,1,2249,0,2,0,-1.02445483208e-08,36,374749,4
22,381618,0.00042812153697,7.73070496507e-12,0,101,-32.9375,4.38232539859e-09,2.41544889566,-1.75833702087e-06,0.0139358275337,9.810552001e-06,5153.59675598,381600,1.54599547386e-07,0.0232573516649,-2.01165676117e-07,0.96273640355,187.46875,-1.82742854799,-7.51852746256e-09,4.0858844792e-10,1,2249,0,2,63,-7.91624188423e-09,101,374449,4
23,381618,6.39166682959e-06,1.5916157281e-12,0,198,-145.625,4.15660171057e-09,-0.462151190658,-7.5101852417e-06,0.00300431856886,6.80424273014e-06,5153.65581322,381600,4.47034835815e-08,-1.13567075997,1.30385160446e-08,0.972253433207,255,-3.09935067461,-7.9346162229e-09,-3.21441960777e-12,1,2249,0,2,0,-8.38190317154e-09,710,374477,4
24,381618,-7.59656541049e-05,-1.5916157281e-11,0,115,12.21875,5.5866612783e-09,0.723665421101,8.2328915596e-07,0.0137268985855,6.40377402306e-06,5153.65065956,381600,-1.49011611938e-07,0.901353323544,1.22934579849e-07,0.933943113862,242.3125,0.885342600953,-8.56464246602e-09,-1.50720563831e-10,1,2249,0,2,0,2.32830643654e-09,115,374478,4
25,381618,0.000420553144068,3.18323145621e-12,0,22,47.625,4.61983529183e-09,-1.0444881089,2.51643359661e-06,0.0111525349785,9.50507819653e-06,5153.77504158,381600,7.63684511185e-08,2.02401962978,2.14204192162e-07,0.953708721454,192.0625,1.03041170487,-8.01211945122e-09,-6.16097091488e-10,1,2249,0,2,0,5.58793544769e-09,22,380356,4
26,381618,0.000241537578404,3.41060513165e-13,0,82,23.59375,4.9559207197e-09,-1.82763570889,1.15856528282e-06,0.007860795944,9.3262642622e-06,5153.64034843,381600,-6.33299350738e-08,1.97019774134,-1.17346644402e-07,0.934472394698,185.65625,0.448296544528,-8.05712132573e-09,-5.05378193887e-10,1,2249,0,2,0,6.98491930962e-09,82,379272,4
27,381618,0.000101134181023,-8.98126018001e-12,0,57,119.5,4.03302513454e-09,2.68168330882,6.15976750851e-06,0.0113412718056,7.73556530476e-06,5153.66790008,381600,-6.51925802231e-08,3.07891718787,-1.80676579475e-07,0.96925198759,234.25,0.698305047162,-7.76460914142e-09,1.30362572982e-10,1,2249,0,2,0,1.86264514923e-09,57,374479,4
28,381618,1.45337544382e-05,1.50066625793e-11,0,203,11.625,4.82734393539e-09,-1.73596120429,5.42029738426e-07,0.00102326320484,6.4242631197e-06,5153.61285591,381600,-9.31322574616e-09,0.951826418408,0,0.961502094216,255.75,1.67958452985,-8.01676250177e-09,-4.50018745087e-11,1,2249,0,2.82842707634,63,-1.39698386192e-09,203,379093,4
29,381618,-0.000586395617574,-2.04636307899e-12,0,93,132.0625,3.95195032888e-09,2.70939437852,6.82286918163e-06,0.00219264044426,6.13555312157e-06,5153.5858078,381600,-1.86264514923e-09,-3.12548153678,-2.23517417908e-08,0.978111341943,270.25,2.3941681994,-7.88461414011e-09,1.28219626576e-10,1,2249,0,2.8,0,-1.02445483208e-08,93,374418,4
30,381618,-0.000530114863068,1.25055521494e-12,0,95,7.71875,5.45772733625e-09,-0.296977949661,2.84984707832e-07,0.0061260832008,5.99585473537e-06,5153.6287365,381600,-3.72529029846e-09,0.997949726783,1.09896063805e-07,0.935436829293,247.625,-2.65257547126,-8.46785272006e-09,-1.89650756858e-10,1,2249,0,2.8,0,3.72529029846e-09,95,374418,4
31,381618,-0.000209382735193,-1.0231815395e-12,0,27,11.875,5.04556731099e-09,-0.743830330719,6.66826963425e-07,0.0107807700988,6.10388815403e-06,5153.64540672,381600,1.91852450371e-07,1.00989069466,8.19563865662e-08,0.954410263818,257.4375,0.501790252161,-8.22998566908e-09,-8.96465912832e-11,1,2249,0,2,0,-1.35041773319e-08,27,380269,4
32,381618,-0.000397766940296,-1.15960574476e-11,0,18,-44,4.48768693017e-09,-2.92751558264,-2.18488276005e-06,0.00662888679653,1.00713223219e-05,5153.7091999,381600,4.842877388e-08,-0.0683293164074,-1.67638063431e-07,0.959699634313,183.15625,-2.2560060891,-7.69282043685e-09,4.17874549009e-10,1,2249,0,2,0,4.65661287308e-10,18,374480,4
3,388802,-0.000362417194992,4.66116034659e-12,0,26,-127.9375,4.11802867528e-09,0.345000820589,-6.86198472977e-06,0.00446522212587,6.63287937641e-06,5153.72454453,388784,-2.04890966415e-08,-1.10634376997,5.02914190292e-08,0.977395827248,263.5625,1.01482332966,-7.94675958586e-09,-2.25009372544e-11,1,2249,0,2,0,1.86264514923e-09,26,384769,4
5,388802,-0.000116121489555,-1.47792889038e-12,0,7,-134.65625,4.2937502805e-09,-2.21022919534,-7.08922743797e-06,0.00576729816385,6.88619911671e-06,5153.61957932,388784,6.14672899246e-08,-1.151609033,-2.23517417908e-08,0.964402063057,241.96875,1.13186807704,-7.92175854447e-09,5.07163982558e-11,1,2249,0,2,0,-1.11758708954e-08,7,381618,4
8,388802,-0.00010876217857,-1.81898940355e-12,0,74,126.75,4.20196074282e-09,-2.5598507524,6.51925802231e-06,0.00833308056463,7.82497227192e-06,5153.664814,388784,-9.685754776e-08,3.05638048574,-8.94069671631e-08,0.960389806879,231.0625,0.215050771671,-7.91354391658e-09,1.0214711198e-10,1,2249,0,2,0,5.12227416039e-09,74,381674,4
9,388802,-0.000217181164771,7.04858393874e-12,0,7,-34.25,4.63912180947e-09,-2.233372179,-1.72853469849e-06,0.00248948484659,1.02538615465e-05,5153.67370415,388784,-3.72529029846e-09,-0.0811244133974,9.31322574616e-09,0.956027114527,181.9375,1.9712591162,-7.86247036059e-09,4.86805991709e-10,1,2249,0,2,0,1.39698386192e-09,7,381618,4
10,388802,-2.49422155321e-05,-1.5916157281e-12,0,1,-140.4375,4.07731269358e-09,-0.598623794421,-7.1320682764e-06,0.00846493185964,7.23637640476e-06,5153.69102097,388784,5.96046447754e-08,-1.10901632088,1.62050127983e-07,0.977149803926,248.21875,-2.44183773758,-7.95640284469e-09,9.64325882329e-12,1,2249,0,2,0,2.32830643654e-09,1,383263,4
29,388802,-0.000586412847042,-2.04636307899e-12,0,22,130.0625,3.93944980818e-09,-2.52570468204,6.74463808536e-06,0.00219220225699,5.85801899433e-06,5153.58668327,388784,1.67638063431e-08,-3.12553818097,-5.58793544769e-09,0.97811214216,276.59375,2.39397884367,-7.90032908042e-09,1.15361948145e-10,1,2249,0,2,0,-1.02445483208e-08,22,381618,4
30,388802,-0.000530106481165,1.25055521494e-12,0,41,10.9375,5.56951770705e-09,0.750897960063,7.67409801483e-07,0.00612655817531,5.91762363911e-06,5153.62965012,388784,2.04890966415e-08,0.997888173042,1.49011611938e-08,0.935435345894,249.28125,-2.65256989462,-8.55142762986e-09,-1.41077305008e-10,1,2249,0,2,0,3.72529029846e-09,41,381618,4
1,388818,0.000211926642805,-4.2064129957e-12,0,28,8.78125,4.08838458334e-09,1.49490402382,2.70083546638e-07,0.0123623211402,1.32247805595e-06,5153.6502552,388800,-1.97440385819e-07,-2.13822420071,3.16649675369e-08,0.98937710291,369.84375,0.938128109944,-8.25070081766e-09,7.1074389105e-11,1,2249,0,2,0,4.65661287308e-09,28,381673,4
2,388818,-0.000620463397354,2.6147972676e-12,0,114,-1.0625,4.6791234757e-09,0.500634050949,-1.88127160072e-07,0.0200148298172,1.30757689476e-06,5153.68455505,388800,-2.21654772759e-07,-2.23503475321,-1.95577740669e-07,0.967098384924,360.0625,-1.3266038949,-8.81465287996e-09,4.82162941165e-11,1,2249,0,2,0,-1.76951289177e-08,114,382992,4
